transaction_id,customer_id,amount,failure_reason,previous_successes,previous_failures,customer_lifetime_value,retry_count,days_since_last_payment,checkout_duration,payment_method,risk_score,recovered
TXN-03100,CUST-3638,35352.48,authentication_failure,5,1,19404.89,3,104,581,card,0.427,0
TXN-03101,CUST-4553,19517.32,expired_card,7,1,135956.75,4,47,379,netbanking,0.394,0
TXN-03102,CUST-1392,44035.51,insufficient_balance,8,4,139185.66,2,140,448,card,0.532,1
TXN-03103,CUST-4409,35735.17,temporary_bank_decline,6,1,1341.54,3,115,576,upi,0.39,0
TXN-03104,CUST-6071,22092.25,expired_card,10,4,118748.38,0,141,484,upi,0.385,1
TXN-03105,CUST-4067,25737.16,temporary_bank_decline,11,1,144130.58,0,51,125,upi,0.184,1
TXN-03106,CUST-7615,8740.95,authentication_failure,7,2,43608.1,3,122,196,upi,0.346,0
TXN-03107,CUST-7733,21458.57,authentication_failure,10,2,114781.1,4,146,142,upi,0.5,0
TXN-03108,CUST-7906,15136.68,authentication_failure,5,0,120304.39,2,100,105,upi,0.33,0
TXN-03109,CUST-6279,28601.55,network_error,7,4,20584.05,2,73,427,upi,0.415,1
TXN-03110,CUST-6267,2703.57,temporary_bank_decline,9,2,76675.93,0,53,6,card,0.116,1
TXN-03111,CUST-5442,14930.56,temporary_bank_decline,11,1,99942.96,0,90,504,netbanking,0.158,1
TXN-03112,CUST-3764,23257.06,temporary_bank_decline,7,0,165872.42,4,54,486,netbanking,0.339,1
TXN-03113,CUST-3946,41453.5,temporary_bank_decline,4,1,33558.55,3,26,548,card,0.328,0
TXN-03114,CUST-8004,49794.23,temporary_bank_decline,7,0,99045.25,3,4,123,upi,0.349,1
TXN-03115,CUST-3095,25270.06,insufficient_balance,10,2,194423.25,2,55,305,upi,0.366,1
TXN-03116,CUST-3317,2613.87,temporary_bank_decline,7,2,132261.36,0,63,423,card,0.177,1
TXN-03117,CUST-3478,17486.37,expired_card,7,1,163481.4,2,58,244,card,0.188,0
TXN-03118,CUST-5183,43041.73,authentication_failure,4,0,90122.24,0,47,34,card,0.195,0
TXN-03119,CUST-1870,21052.04,insufficient_balance,9,0,155988.88,4,25,429,card,0.277,1
TXN-03120,CUST-1762,41533.43,temporary_bank_decline,6,0,197565.11,1,27,32,card,0.324,0
TXN-03121,CUST-9556,19152.63,authentication_failure,4,5,34360.43,2,8,476,card,0.408,0
TXN-03122,CUST-6835,22591.5,temporary_bank_decline,12,2,176808.16,1,153,179,wallet,0.342,0
TXN-03123,CUST-1937,19059.75,expired_card,6,3,126021.42,3,144,384,upi,0.434,0
TXN-03124,CUST-5087,30489.59,insufficient_balance,7,0,153780.15,3,89,72,card,0.345,0
TXN-03125,CUST-3380,48611.25,temporary_bank_decline,6,1,182469.54,4,37,119,card,0.526,0
TXN-03126,CUST-7715,38677.06,insufficient_balance,5,2,104199.34,3,82,460,upi,0.43,0
TXN-03127,CUST-3988,3823.79,insufficient_balance,10,1,105990.07,2,133,198,netbanking,0.246,0
TXN-03128,CUST-7568,19209.05,authentication_failure,5,2,68064.51,4,52,371,netbanking,0.441,0
TXN-03129,CUST-7321,41549.36,temporary_bank_decline,5,0,85186.43,0,45,56,upi,0.247,0
TXN-03130,CUST-3376,15996.36,network_error,6,1,90756.91,1,102,316,wallet,0.173,1
TXN-03131,CUST-1904,43341.83,temporary_bank_decline,8,3,108279.95,3,79,540,upi,0.448,0
TXN-03132,CUST-1967,45717.18,expired_card,6,5,197475.71,0,103,251,netbanking,0.409,0
TXN-03133,CUST-7563,9412.57,insufficient_balance,12,1,71140.49,3,20,376,netbanking,0.215,0
TXN-03134,CUST-4779,449.08,authentication_failure,7,1,91317.2,3,68,309,card,0.219,1
TXN-03135,CUST-3650,40122.88,temporary_bank_decline,3,1,156383.79,4,13,229,wallet,0.373,0
TXN-03136,CUST-4494,19835.84,insufficient_balance,8,1,90137.68,4,51,89,upi,0.337,0
TXN-03137,CUST-2744,19542.8,temporary_bank_decline,4,0,65665.54,1,141,248,upi,0.208,1
TXN-03138,CUST-2746,579.84,temporary_bank_decline,4,2,159869.97,0,80,341,card,0.208,1
TXN-03139,CUST-2197,19411.94,network_error,15,2,33678.59,0,13,340,card,0.188,1
TXN-03140,CUST-2789,356.78,authentication_failure,8,3,185272.04,2,67,48,upi,0.299,0
TXN-03141,CUST-6015,11505.52,authentication_failure,12,4,163279.71,0,62,329,card,0.283,0
TXN-03142,CUST-1920,42387.94,temporary_bank_decline,15,0,177786.13,3,55,528,netbanking,0.442,1
TXN-03143,CUST-3565,18482.7,insufficient_balance,9,0,188272.12,0,176,39,upi,0.193,1
TXN-03144,CUST-1624,20273.62,temporary_bank_decline,11,1,142670.43,3,14,188,card,0.301,1
TXN-03145,CUST-6121,4518.34,expired_card,14,1,83306.35,0,121,85,upi,0.216,0
TXN-03146,CUST-2976,46450.68,temporary_bank_decline,6,2,144782.38,0,1,251,card,0.2,1
TXN-03147,CUST-7426,6661.18,authentication_failure,7,2,170611.68,0,128,282,card,0.191,0
TXN-03148,CUST-5666,12385.68,authentication_failure,6,1,18273.14,0,22,281,wallet,0.048,0
TXN-03149,CUST-9649,39403.28,authentication_failure,5,1,54955.41,4,1,408,wallet,0.332,0
TXN-03150,CUST-2328,15998.91,expired_card,8,0,165189.04,2,150,47,card,0.326,0
TXN-03151,CUST-8916,32860.7,temporary_bank_decline,6,2,24796.06,0,160,366,card,0.331,1
TXN-03152,CUST-5433,23177.05,temporary_bank_decline,6,2,30198.36,1,140,6,upi,0.346,1
TXN-03153,CUST-4944,9615.7,authentication_failure,6,0,196939.42,4,69,236,card,0.292,0
TXN-03154,CUST-6774,12031.38,insufficient_balance,4,2,198968.69,1,9,592,upi,0.181,1
TXN-03155,CUST-4848,12133.47,network_error,7,2,11159.16,2,14,573,upi,0.175,1
TXN-03156,CUST-4673,41194.74,insufficient_balance,12,2,188850.71,2,18,73,card,0.322,0
TXN-03157,CUST-8992,3357.67,expired_card,11,3,23633.93,0,16,461,upi,0.053,1
TXN-03158,CUST-9977,40707.01,expired_card,10,1,100860.38,0,1,13,wallet,0.173,0
TXN-03159,CUST-1123,17494.22,expired_card,6,2,24293.0,2,138,40,card,0.365,0
TXN-03160,CUST-8200,9112.08,insufficient_balance,5,1,42937.83,4,106,510,card,0.346,0
TXN-03161,CUST-2707,33357.87,temporary_bank_decline,13,1,56178.65,1,24,311,upi,0.202,1
TXN-03162,CUST-9083,7883.47,temporary_bank_decline,9,2,61315.46,0,5,119,upi,0.106,0
TXN-03163,CUST-9294,44191.86,temporary_bank_decline,14,0,168464.36,0,164,82,upi,0.263,1
TXN-03164,CUST-3679,18125.3,network_error,6,2,109138.3,1,36,396,card,0.133,0
TXN-03165,CUST-1109,20384.9,temporary_bank_decline,8,2,48646.92,2,65,41,upi,0.323,1
TXN-03166,CUST-8195,32137.95,insufficient_balance,7,0,78188.08,1,118,77,card,0.277,0
TXN-03167,CUST-7546,12107.63,insufficient_balance,5,5,102457.13,2,2,272,upi,0.321,1
TXN-03168,CUST-8551,44367.84,insufficient_balance,10,2,112130.41,1,173,103,card,0.448,0
TXN-03169,CUST-5431,29435.03,authentication_failure,14,0,97344.35,2,74,237,upi,0.319,1
TXN-03170,CUST-8456,31732.38,network_error,7,4,1683.95,0,106,252,wallet,0.227,1
TXN-03171,CUST-3060,12517.76,insufficient_balance,7,3,127847.17,1,18,267,netbanking,0.166,0
TXN-03172,CUST-3416,32284.83,authentication_failure,9,3,120561.1,2,30,139,card,0.36,1
TXN-03173,CUST-7243,29597.37,insufficient_balance,5,2,168258.88,0,152,19,netbanking,0.255,1
TXN-03174,CUST-3677,2157.76,insufficient_balance,10,0,167923.69,0,158,264,upi,0.08,1
TXN-03175,CUST-9995,32396.44,authentication_failure,4,1,96984.54,0,41,87,wallet,0.247,0
TXN-03176,CUST-3431,22544.16,expired_card,4,2,81698.18,3,114,221,upi,0.397,0
TXN-03177,CUST-9925,18283.61,network_error,6,1,162148.02,1,111,38,upi,0.276,1
TXN-03178,CUST-8930,24282.04,insufficient_balance,10,2,50965.63,1,40,509,upi,0.235,0
TXN-03179,CUST-8448,2242.87,temporary_bank_decline,9,0,77964.71,2,150,306,card,0.206,0
TXN-03180,CUST-1076,6251.13,authentication_failure,14,3,132596.24,1,104,310,card,0.19,1
TXN-03181,CUST-6943,9289.24,temporary_bank_decline,6,2,172908.53,0,40,258,wallet,0.135,1
TXN-03182,CUST-3877,28937.5,expired_card,1,0,16232.7,2,158,534,netbanking,0.295,1
TXN-03183,CUST-4346,2722.12,expired_card,8,1,41125.96,3,75,269,card,0.241,0
TXN-03184,CUST-4610,17570.75,expired_card,3,1,11014.54,3,55,31,netbanking,0.273,1
TXN-03185,CUST-7368,32060.13,insufficient_balance,13,0,174985.58,4,148,547,card,0.422,1
TXN-03186,CUST-9111,42298.08,network_error,8,3,144187.53,3,33,370,wallet,0.404,0
TXN-03187,CUST-4999,8447.83,temporary_bank_decline,10,2,15820.57,1,174,270,card,0.262,1
TXN-03188,CUST-8738,35549.53,network_error,8,1,37627.17,4,48,103,netbanking,0.36,0
TXN-03189,CUST-2534,36979.0,expired_card,5,1,199065.84,3,156,109,netbanking,0.494,0
TXN-03190,CUST-6688,41469.92,authentication_failure,16,2,189462.89,1,81,467,upi,0.391,0
TXN-03191,CUST-4568,16983.84,insufficient_balance,9,0,51152.52,0,125,475,upi,0.202,0
TXN-03192,CUST-1924,45428.25,temporary_bank_decline,9,4,144637.49,3,30,388,upi,0.44,0
TXN-03193,CUST-7420,1940.26,temporary_bank_decline,11,2,129208.65,0,18,420,card,0.149,1
TXN-03194,CUST-7101,23533.89,authentication_failure,7,3,96952.77,4,26,432,upi,0.33,0
TXN-03195,CUST-6274,638.5,temporary_bank_decline,7,3,159437.88,1,139,489,card,0.257,0
TXN-03196,CUST-2603,35909.49,insufficient_balance,8,1,9626.99,0,136,242,upi,0.24,0
TXN-03197,CUST-5785,34166.19,authentication_failure,6,1,104118.19,2,167,338,card,0.318,1
TXN-03198,CUST-5978,29203.77,temporary_bank_decline,6,1,115720.32,3,3,123,card,0.282,0
TXN-03199,CUST-3452,30218.31,network_error,10,2,127090.49,2,65,366,card,0.287,0
TXN-03200,CUST-7076,49125.12,temporary_bank_decline,13,3,55111.96,2,72,337,upi,0.352,1
TXN-03201,CUST-4304,33933.72,temporary_bank_decline,1,1,45461.43,4,145,345,upi,0.378,0
TXN-03202,CUST-3360,27289.22,authentication_failure,6,2,113522.15,0,156,403,wallet,0.312,0
TXN-03203,CUST-7145,13301.64,temporary_bank_decline,15,1,53578.94,4,137,81,card,0.454,0
TXN-03204,CUST-3651,19074.42,temporary_bank_decline,7,0,1310.9,3,41,103,card,0.23,1
TXN-03205,CUST-1756,22514.26,insufficient_balance,11,0,46600.89,4,169,403,card,0.387,0
TXN-03206,CUST-6004,47040.04,insufficient_balance,6,1,140290.2,4,71,246,upi,0.426,0
TXN-03207,CUST-1158,16156.08,insufficient_balance,6,2,168743.5,0,25,503,upi,0.169,0
TXN-03208,CUST-6986,24988.49,insufficient_balance,6,3,144368.16,2,138,547,upi,0.469,1
TXN-03209,CUST-2291,10515.33,temporary_bank_decline,8,1,69634.73,0,105,221,card,0.165,1
TXN-03210,CUST-8023,22254.73,expired_card,13,2,47138.88,1,156,197,card,0.392,0
TXN-03211,CUST-6640,45725.29,network_error,8,0,166419.74,2,139,519,netbanking,0.504,0
TXN-03212,CUST-5785,48668.99,temporary_bank_decline,5,3,69945.41,2,63,220,wallet,0.435,0
TXN-03213,CUST-4334,49931.38,insufficient_balance,8,2,25772.82,3,145,347,upi,0.553,0
TXN-03214,CUST-8972,18549.49,authentication_failure,8,1,64696.43,3,46,573,upi,0.373,0
TXN-03215,CUST-5606,2845.95,insufficient_balance,10,0,15825.55,1,135,145,netbanking,0.139,1
TXN-03216,CUST-6324,39467.67,insufficient_balance,8,2,48597.28,1,92,199,upi,0.375,1
TXN-03217,CUST-8485,16170.57,authentication_failure,10,1,84708.17,4,132,331,card,0.421,1
TXN-03218,CUST-1675,24215.37,temporary_bank_decline,7,1,113986.96,4,167,306,netbanking,0.405,1
TXN-03219,CUST-4366,19130.1,temporary_bank_decline,3,0,50235.43,2,37,108,card,0.181,0
TXN-03220,CUST-3297,8443.9,expired_card,12,1,164806.61,2,79,401,upi,0.262,0
TXN-03221,CUST-4075,15796.1,authentication_failure,10,2,128374.35,4,38,220,upi,0.369,0
TXN-03222,CUST-5625,15386.64,authentication_failure,2,1,159930.16,2,2,509,wallet,0.246,0
TXN-03223,CUST-3445,16712.46,expired_card,10,3,22091.23,1,93,553,upi,0.298,1
TXN-03224,CUST-6967,28538.5,network_error,8,3,156888.83,3,136,110,card,0.519,0
TXN-03225,CUST-9484,21748.0,expired_card,4,0,105701.67,2,68,190,netbanking,0.237,1
TXN-03226,CUST-5123,48278.1,insufficient_balance,2,3,86061.19,2,126,403,upi,0.457,0
TXN-03227,CUST-6205,27769.83,insufficient_balance,8,2,88857.4,0,50,238,upi,0.14,1
TXN-03228,CUST-3789,6018.55,insufficient_balance,5,3,122921.22,3,15,203,upi,0.18,0
TXN-03229,CUST-1767,17153.29,temporary_bank_decline,7,1,45778.03,0,14,394,netbanking,0.089,1
TXN-03230,CUST-9804,45229.17,temporary_bank_decline,6,0,84761.91,2,62,408,wallet,0.417,1
TXN-03231,CUST-6202,7034.63,authentication_failure,8,3,125892.91,3,35,202,card,0.236,0
TXN-03232,CUST-1730,38407.03,temporary_bank_decline,14,2,198432.2,3,110,34,upi,0.462,0
TXN-03233,CUST-6005,33458.73,expired_card,5,0,59306.66,0,37,125,upi,0.185,1
TXN-03234,CUST-8284,452.57,authentication_failure,8,0,147959.78,2,26,357,netbanking,0.136,1
TXN-03235,CUST-6710,22971.96,insufficient_balance,10,0,123556.35,0,110,70,upi,0.2,1
TXN-03236,CUST-9653,7007.86,insufficient_balance,7,2,4761.38,4,46,162,upi,0.401,0
TXN-03237,CUST-1916,37198.16,temporary_bank_decline,7,1,97661.78,2,57,329,card,0.347,1
TXN-03238,CUST-1885,8408.42,network_error,8,0,61546.43,4,165,369,netbanking,0.29,1
TXN-03239,CUST-9704,12791.09,expired_card,11,0,108249.64,0,166,364,upi,0.199,0
TXN-03240,CUST-1607,39678.44,temporary_bank_decline,5,1,189762.93,2,42,558,upi,0.347,0
TXN-03241,CUST-8213,5877.5,insufficient_balance,15,0,153715.39,0,23,191,card,0.024,0
TXN-03242,CUST-5970,18902.69,temporary_bank_decline,8,1,30221.87,1,156,415,wallet,0.335,0
TXN-03243,CUST-4328,30027.45,expired_card,12,3,136833.1,2,120,252,card,0.391,0
TXN-03244,CUST-4839,42170.78,expired_card,3,3,186549.93,1,81,158,upi,0.36,0
TXN-03245,CUST-7648,14427.06,authentication_failure,6,2,135555.78,2,36,484,upi,0.253,1
TXN-03246,CUST-3080,18793.33,authentication_failure,5,2,176839.87,4,118,444,card,0.393,1
TXN-03247,CUST-6847,35556.69,authentication_failure,12,1,179095.85,2,16,131,upi,0.273,1
TXN-03248,CUST-2319,24734.24,temporary_bank_decline,7,0,156242.18,1,24,229,upi,0.124,1
TXN-03249,CUST-8724,22404.52,expired_card,9,1,57736.2,1,122,8,card,0.28,1
TXN-03250,CUST-4816,10734.29,expired_card,5,1,24909.75,2,68,518,upi,0.113,0
TXN-03251,CUST-3789,24369.37,authentication_failure,8,1,86404.02,1,56,444,wallet,0.264,1
TXN-03252,CUST-2699,46769.33,expired_card,9,2,166558.93,1,61,386,card,0.27,1
TXN-03253,CUST-6056,17373.42,insufficient_balance,9,4,118518.21,0,35,243,upi,0.212,1
TXN-03254,CUST-6510,46153.27,temporary_bank_decline,14,2,181894.48,2,49,485,netbanking,0.367,1
TXN-03255,CUST-8157,33647.89,network_error,9,2,3402.09,4,98,296,upi,0.427,0
TXN-03256,CUST-7927,27371.5,insufficient_balance,6,3,87692.73,3,16,509,netbanking,0.367,0
TXN-03257,CUST-8514,44265.28,authentication_failure,7,0,79056.97,3,19,326,card,0.241,0
TXN-03258,CUST-6038,5490.87,temporary_bank_decline,10,0,180779.85,2,45,161,upi,0.07,1
TXN-03259,CUST-7520,2701.9,network_error,5,1,16252.92,2,175,490,upi,0.246,1
TXN-03260,CUST-2128,35854.12,network_error,4,2,82110.11,4,119,552,netbanking,0.53,0
TXN-03261,CUST-8038,45664.06,insufficient_balance,11,2,196897.96,0,131,169,upi,0.241,0
TXN-03262,CUST-5849,24128.05,temporary_bank_decline,10,1,72986.78,3,115,77,upi,0.333,1
TXN-03263,CUST-1518,25281.03,authentication_failure,7,1,100264.16,0,128,83,upi,0.26,0
TXN-03264,CUST-3282,39392.76,temporary_bank_decline,10,2,192148.19,3,28,463,upi,0.319,0
TXN-03265,CUST-9928,45126.41,authentication_failure,10,1,10770.22,2,107,389,card,0.477,0
TXN-03266,CUST-9099,32248.96,insufficient_balance,12,0,190392.27,4,76,163,netbanking,0.405,0
TXN-03267,CUST-2780,38706.09,insufficient_balance,7,3,125891.95,1,3,274,upi,0.359,1
TXN-03268,CUST-8094,26654.54,expired_card,8,0,59961.29,2,153,434,card,0.335,0
TXN-03269,CUST-6280,40179.56,expired_card,7,2,186762.24,2,90,553,upi,0.348,0
TXN-03270,CUST-8348,20421.9,insufficient_balance,15,1,23068.72,1,5,36,upi,0.193,0
TXN-03271,CUST-7635,3846.89,expired_card,10,1,52627.48,4,102,338,card,0.33,0
TXN-03272,CUST-3284,3013.71,network_error,8,2,50810.66,4,105,400,netbanking,0.437,0
TXN-03273,CUST-3134,33570.2,expired_card,5,0,180823.59,0,52,570,upi,0.154,0
TXN-03274,CUST-2800,23025.6,temporary_bank_decline,6,0,125471.32,3,162,125,card,0.395,0
TXN-03275,CUST-7990,751.3,temporary_bank_decline,6,1,67035.92,0,35,306,netbanking,0.069,1
TXN-03276,CUST-9782,9677.11,network_error,9,0,3590.74,0,123,433,card,0.149,1
TXN-03277,CUST-6065,23777.07,temporary_bank_decline,12,1,138395.89,2,71,315,card,0.284,1
TXN-03278,CUST-1162,23922.67,temporary_bank_decline,5,2,88636.2,2,87,133,card,0.357,1
TXN-03279,CUST-1339,9436.03,temporary_bank_decline,8,1,185774.41,0,113,370,upi,0.224,1
TXN-03280,CUST-6546,34214.84,temporary_bank_decline,8,1,41773.38,4,147,124,upi,0.479,1
TXN-03281,CUST-4077,19115.77,insufficient_balance,5,0,93656.37,0,138,590,netbanking,0.208,1
TXN-03282,CUST-5380,5710.52,insufficient_balance,6,2,63395.51,2,167,375,upi,0.434,1
TXN-03283,CUST-5001,31143.79,expired_card,4,0,104670.74,4,72,275,card,0.337,0
TXN-03284,CUST-6540,30867.06,insufficient_balance,12,1,194757.62,2,76,206,card,0.342,1
TXN-03285,CUST-9196,1785.0,network_error,9,1,108615.31,1,10,232,card,0.184,1
TXN-03286,CUST-8616,17446.48,expired_card,8,2,27915.79,1,32,71,netbanking,0.117,0
TXN-03287,CUST-1428,39298.91,insufficient_balance,4,3,14838.45,2,167,400,netbanking,0.49,0
TXN-03288,CUST-8129,45075.91,temporary_bank_decline,7,3,149709.0,4,21,442,upi,0.462,1
TXN-03289,CUST-2243,30781.09,insufficient_balance,5,1,78048.46,0,123,382,upi,0.239,0
TXN-03290,CUST-8722,45651.01,authentication_failure,8,1,56190.77,0,129,59,upi,0.321,0
TXN-03291,CUST-1305,22994.57,temporary_bank_decline,10,1,52996.14,2,172,194,upi,0.485,1
TXN-03292,CUST-9291,6289.94,insufficient_balance,9,3,65853.75,4,166,358,card,0.459,0
TXN-03293,CUST-1348,25105.91,authentication_failure,5,1,190931.65,0,15,314,card,0.196,1
TXN-03294,CUST-4106,19453.48,expired_card,10,1,158790.84,0,72,258,upi,0.176,1
TXN-03295,CUST-8888,37629.09,authentication_failure,4,3,76352.39,1,76,131,upi,0.416,0
TXN-03296,CUST-4112,22918.66,expired_card,9,1,154065.91,3,74,504,card,0.356,0
TXN-03297,CUST-9029,32633.94,insufficient_balance,4,1,117257.13,2,144,245,card,0.392,0
TXN-03298,CUST-1924,26543.62,insufficient_balance,8,1,8443.63,4,117,77,upi,0.511,0
TXN-03299,CUST-2993,30277.77,authentication_failure,4,1,92810.9,1,106,544,card,0.346,1
TXN-03300,CUST-1834,38629.26,expired_card,11,2,97868.06,1,105,395,upi,0.322,1
TXN-03301,CUST-9559,23295.08,expired_card,9,1,133788.07,3,137,582,wallet,0.38,0
TXN-03302,CUST-7272,9744.05,network_error,10,4,112074.64,0,113,133,card,0.267,0
TXN-03303,CUST-5134,7089.46,insufficient_balance,8,1,36241.26,3,123,414,card,0.289,0
TXN-03304,CUST-1432,29806.49,expired_card,13,2,110687.95,0,151,400,card,0.314,0
TXN-03305,CUST-3137,6652.5,network_error,8,1,146029.9,1,67,166,upi,0.126,0
TXN-03306,CUST-3800,45244.21,temporary_bank_decline,6,0,155757.74,0,103,343,netbanking,0.347,1
TXN-03307,CUST-7323,29364.66,insufficient_balance,10,0,52299.9,2,165,344,card,0.407,0
TXN-03308,CUST-1574,22980.32,insufficient_balance,10,0,5111.39,1,163,51,upi,0.321,1
TXN-03309,CUST-6044,45539.72,expired_card,9,2,66921.5,0,166,81,card,0.43,1
TXN-03310,CUST-3970,22253.97,insufficient_balance,9,2,179115.13,4,75,252,netbanking,0.513,0
TXN-03311,CUST-6378,11064.58,insufficient_balance,8,2,132263.83,3,70,472,card,0.334,0
TXN-03312,CUST-2134,36103.4,network_error,6,4,123819.22,4,135,159,wallet,0.637,0
TXN-03313,CUST-1104,18699.03,expired_card,7,2,177290.1,0,15,188,card,0.179,0
TXN-03314,CUST-7737,5023.04,expired_card,9,2,166141.07,1,124,239,card,0.256,0
TXN-03315,CUST-1071,20968.63,insufficient_balance,4,1,46896.12,1,89,163,netbanking,0.231,1
TXN-03316,CUST-9667,35167.55,expired_card,9,0,116080.41,2,82,149,card,0.279,0
TXN-03317,CUST-7212,16744.3,insufficient_balance,10,1,111137.62,3,90,200,card,0.278,0
TXN-03318,CUST-5966,21020.79,temporary_bank_decline,6,2,67189.46,1,174,221,upi,0.328,1
TXN-03319,CUST-9692,22001.8,insufficient_balance,10,2,99494.91,1,49,430,netbanking,0.226,0
TXN-03320,CUST-8486,24238.21,authentication_failure,5,2,37375.25,3,20,27,upi,0.237,1
TXN-03321,CUST-2241,32417.69,temporary_bank_decline,7,1,64997.09,4,167,232,upi,0.447,0
TXN-03322,CUST-2458,13659.0,insufficient_balance,6,1,153148.78,3,125,486,upi,0.315,0
TXN-03323,CUST-8727,16322.77,temporary_bank_decline,12,3,7147.97,1,160,47,upi,0.296,1
TXN-03324,CUST-6764,8111.98,network_error,13,2,70227.24,0,120,566,upi,0.163,1
TXN-03325,CUST-8683,17206.84,temporary_bank_decline,11,2,114295.69,4,87,411,netbanking,0.346,1
TXN-03326,CUST-7943,43781.0,network_error,12,0,12216.93,1,26,114,upi,0.187,1
TXN-03327,CUST-5842,45696.67,temporary_bank_decline,7,0,95888.1,3,74,577,upi,0.43,1
TXN-03328,CUST-9031,19531.24,temporary_bank_decline,8,1,75252.98,0,178,464,upi,0.244,1
TXN-03329,CUST-5711,49266.63,temporary_bank_decline,7,1,9488.92,4,77,288,netbanking,0.441,0
TXN-03330,CUST-4178,6067.99,authentication_failure,8,2,61125.78,0,153,594,netbanking,0.24,1
TXN-03331,CUST-9038,8053.09,temporary_bank_decline,11,0,56980.45,3,120,400,card,0.269,0
TXN-03332,CUST-9017,39329.26,network_error,4,2,154720.91,0,87,283,upi,0.338,0
TXN-03333,CUST-3917,9853.02,temporary_bank_decline,5,4,55626.47,0,49,18,upi,0.297,0
TXN-03334,CUST-1184,7553.18,authentication_failure,11,1,165796.15,0,89,266,upi,0.068,1
TXN-03335,CUST-1384,40255.4,insufficient_balance,8,4,128672.81,4,97,515,card,0.521,0
TXN-03336,CUST-4547,3426.13,temporary_bank_decline,9,1,157254.09,2,133,298,netbanking,0.18,0
TXN-03337,CUST-3772,2129.86,insufficient_balance,7,4,152068.32,1,101,222,card,0.307,1
TXN-03338,CUST-1957,31909.45,authentication_failure,3,4,88690.0,0,66,172,upi,0.274,0
TXN-03339,CUST-7312,9257.1,temporary_bank_decline,11,4,134896.44,2,114,490,card,0.362,0
TXN-03340,CUST-3002,16815.21,authentication_failure,7,2,84096.13,0,98,330,upi,0.195,1
TXN-03341,CUST-1987,26399.98,expired_card,4,2,32857.54,1,152,115,card,0.415,0
TXN-03342,CUST-6807,13414.67,insufficient_balance,6,2,85066.69,1,147,275,card,0.382,0
TXN-03343,CUST-7422,7623.74,insufficient_balance,6,1,185296.8,0,121,110,netbanking,0.161,0
TXN-03344,CUST-7596,18658.17,temporary_bank_decline,10,0,57743.61,1,168,193,card,0.227,1
TXN-03345,CUST-6902,33697.4,network_error,6,0,29907.78,0,98,565,netbanking,0.117,1
TXN-03346,CUST-6091,12761.45,authentication_failure,8,2,132454.07,3,96,452,upi,0.302,1
TXN-03347,CUST-1221,6090.97,temporary_bank_decline,10,3,25293.51,3,59,308,upi,0.249,1
TXN-03348,CUST-9493,31148.61,authentication_failure,6,0,148633.89,3,159,266,card,0.494,0
TXN-03349,CUST-5211,19493.82,network_error,6,3,133826.37,1,171,497,card,0.239,1
TXN-03350,CUST-6804,1328.21,insufficient_balance,8,1,78858.86,3,174,282,upi,0.271,0
TXN-03351,CUST-6722,29688.78,temporary_bank_decline,2,0,197245.58,1,51,176,upi,0.196,1
TXN-03352,CUST-2672,3917.58,network_error,11,3,79045.97,0,81,540,card,0.187,1
TXN-03353,CUST-3596,21614.76,temporary_bank_decline,5,2,140836.11,1,79,593,card,0.261,0
TXN-03354,CUST-9216,10830.27,network_error,7,0,199037.69,3,7,163,card,0.233,0
TXN-03355,CUST-5889,8996.81,temporary_bank_decline,7,1,127664.59,2,5,479,netbanking,0.206,1
